,title,brand,model,price,discount,discount_%,sex,colour,cushioning,stability,best_use_surface,midsole,outsole,upper,link_shoes
316,The North Face Summit VECTIV Sky,The North Face, Summit VECTIV Sky,198.95,0.0,0.0,women, Yell/Slt,Low,Neutral,"Fast Runs,Racing,Smooth Trails and Fireroads,Rocky and Technical Trails",CARBON-FIBER PLATEis forked at the heel and forefoot for increased stability on technical terrain. 4mm PEBAX INSERT in forefoot combines with high-rebound EVA foam midsole for highly responsive ride.,SURFACE CTRLRUBBERoutsole with 3.5 mm lugs combines for strong grip while keeping weight as low as possible.,DUAL LAYER TPU MESH in the forefoot for breathability and superior water drainage.RIPSTOPmaterial in the heel with an integrated tongue for a sock-like fit that keeps debris out.  ,https://www.runningwarehouse.com/The_North_Face_Summit_VECTIV_Sky/descpage-NFSVSW0.html
317,The North Face VECTIV Infinite 2,The North Face, VECTIV Infinite 2,168.95,0.0,0.0,women, Yell/Slt,Low,Neutral,"All Around,Fast Runs,Racing,Hiking,Rocky and Technical Trails",Premium EVA Foam ensures a well cushioned and responsive underfoot experienceFull-Length TPU Plateis ideal for trail runners looking for added stability as well as propulsion.Pebax FoamInsert in the forefoot offers a soft yet responsive feel and helps with weight savings.VECTIV 2.0 Rocker Geometrycreates an enhanced heel-toe transition on a stable platformTPU Footbedoffers a durable and responsive feel.,Surface CTRL rubberis a tacky rubber compound that offers significantly more traction than traditional rubber.5mm Lugsdigs into soft terrain adding additional traction.,"DoubleJacquard Meshoffers a durable, comfortable and breathable fit.3D-molded heel countercreates a secure heel fit.Reinforced toe capfor added durability and protection  ",https://www.runningwarehouse.com/The_North_Face_VECTIV_Infinite_2/descpage-NFVI2W0.html
318,The North Face VECTIV Enduris 3,The North Face, VECTIV Enduris 3,148.95,0.0,0.0,women, Pink/Grey,Medium,Neutral,"All Around,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails",Dual-density Foamcushioning ensures a responsive yet protective feel.Dual Density TPU VECTIV Plate designed for maximum energy return on the trail. This plate is designed for added stability as well as propulsion.Rocker GeometryBowed design allowing for efficient heel to toe transition.,Surface Control rubberis a tacky rubber compound that offers significantly more traction than traditional rubber.3.5mm lugsprovides addition traction on soft and muddy terrain.,Air-Mesh upperoffers a comfortable and breathable fit.Internal Heel Counterfor added inherent stability.TPU Overlaysaround the toe and heel for more protection.  ,https://www.runningwarehouse.com/The_North_Face_VECTIV_Enduris_3/descpage-NFVE3W0.html
319,The North Face Base Camp Mule,The North Face, Base Camp Mule,88.95,0.0,0.0,unisex, TNF Black/Black,,,,Removable EVA Foam creates a plush underfoot feel while being fully removable.,Translucent Rubbercreates a protective boundary from outside and inside elements.2mm Lugsaid in traction and grip for outdoor capability,P.E.T Meshcreates a comfortable fit while being made from 100% recycled materials.Collapsible Heel is added for a more secure heel lockdown when you need it while made from 50% recycled materials.  ,https://www.runningwarehouse.com/The_North_Face_Base_Camp_Mule/descpage-NFBCMU3.html
320,Topo Athletic Fli-Lyte 4,Topo Athletic, Fli-Lyte 4,120.0,0.0,0.0,women, White/Lime,Low,Neutral,"Fast Runs,Roads and Pavement",no information,no information,no information,https://www.runningwarehouse.com/Topo_Athletic_Fli-Lyte_4/descpage-TPFLW44.html
321,Topo Athletic Magnifly 4,Topo Athletic, Magnifly 4,130.0,0.0,0.0,women, Admiral Blue/Tea,Medium,Neutral,"All Around,Walking,Roads and Pavement",Dual-Density Zipfoam Midsoleoffers a plush top-sole layer and a responsive bottom layer.,Rubber Outsoleruns the length of the shoe for increased durability and traction.,Recycled Engineered Mesh provides a breathable feel and a secure but foot-friendly wrap.TPU Heel Counterhelps secure the runner in the shoe platform.Anatomical Toe Boxprovides an extra-wide toe box shape to promote a more natural toe splay.  ,https://www.runningwarehouse.com/Topo_Athletic_Magnifly_4/descpage-TAM4W4.html
322,Topo Athletic MT-4,Topo Athletic, MT-4,125.0,0.0,0.0,women, Navy/Coral,Low,Neutral,"All Around,Smooth Trails and Fireroads",Dual Density EVA Midsoleuses a softer layer close to the foot for cushioning with a firmer bottom layer for responsiveness.,Vibram XC Trek EVO Outsoleprovides incredible grip and protection on a wide variety of surafaces.,Recycled Meshkeeps weight at a minimum while providing a sustainable and breathable fit.Anatomical Toe Boxprovides an extra-wide toe box shape to promote a more natural toe splay.  ,https://www.runningwarehouse.com/Topo_Athletic_MT-4/descpage-TPMT4W1.html
323,Topo Athletic Specter,Topo Athletic, Specter,160.0,0.0,0.0,women, Aqua/Lime,High,Neutral,"All Around,Fast Runs,Cushioned Comfort,Roads and Pavement",Pebax Powered Core with EVA Frame delivers soft cushioning and high energy return with a stable baseAggressive Rocker for efficiency and fast transitions,Lightweight die-cut rubberprovides traction and durability,"Light Engineered Meshkeeps weight at a minimum while providing a breathable, foot-friendly wrap.Printed Upper Patternprovides a snug midfoot lockdown for a more anatomical fit.Anatomical Toe Boxprovides an extra wide toe box shape to promote a more natural toe splay.  ",https://www.runningwarehouse.com/Topo_Athletic_Specter/descpage-TASPW3.html
324,Topo Athletic Ultrafly 4,Topo Athletic, Ultrafly 4,135.0,0.0,0.0,women, Wine/Black,Low,Min,"All Around,Roads and Pavement",Full-Length Zipfoam Midsoleoffers lightweight cushioning with more rebound than traditional EVA.Medial Posthelps to reduce the inward rolling of the foot also known as overpronation.,Rubber Outsoleplaced strategically in high wear areas for increased durability and traction.,"Engineered Meshkeeps weight at a minimum while providing a breathable, foot-friendly wrap.Molded Foam Collarfor added comfort and a locked-in fit.TPU Heel Counterhelps to stabilize your foot upon initial impact.Anatomical Toe Boxprovides an extra-wide toe box shape to promote a more natural toe splay.  ",https://www.runningwarehouse.com/Topo_Athletic_Ultrafly_4/descpage-TOUF4W1.html
325,Topo Athletic Ultraventure 3,Topo Athletic, Ultraventure 3,150.0,0.0,0.0,women, Teal/Orange,Medium,Neutral,"All Around,Cushioned Comfort","ZipFoam™compound provides a lighter, softer, and more responsive underfoot experience.",Vibram Outsoleprovides weightrelief and pliability without compromising durability.,Breathable Engineered Meshprovides breathability and a secure fit.  ,https://www.runningwarehouse.com/Topo_Athletic_Ultraventure_3/descpage-TAUV3W2.html
326,Topo Athletic Pursuit,Topo Athletic, Pursuit,140.0,0.0,0.0,women, Navy/Sky,Medium,Neutral,"All Around,Hiking,Rocky and Technical Trails",Dual-Density Zipfoam Midsoleoffers a plush top-sole layer and a responsive bottom layer.Zero-Drop Constructionfor balance position and natural movement.,Vibram Megagripruns the length of the shoe for superior traction and durability.,Tightly Woven Mesh Upperincreases durability and breathability with strategically placed overlays for increased support.Anatomical Toe Boxprovides an extra-wide toe box shape to promote a more natural toe splay.Gator Compatible  ,https://www.runningwarehouse.com/Topo_Athletic_Pursuit/descpage-TAPUW1.html
327,Topo Athletic MTN Racer 2,Topo Athletic, MTN Racer 2,145.0,99.88,68.88,women, Pink/Blue,Medium,Neutral,"All Around,Racing,Rocky and Technical Trails","3 Piece ZipFoam Midsoleis designed with a responsive foam in the forefoot, soft cushioning at the heel, and supportive foam under the arch for added support.",Multi-directional Lugsprovide aggressive traction over a variety of surfaces.Vibram Megagrip Outsoleuses extremely sticky rubber for uncompromising grip.,TPU Heel Counter for added support.2-Layer Abrasion Resistant Meshprovides breathability while keeping the shoe free from debris.Printed Upper Patternprovides a snug midfoot lockdown for a more anatomical fit.Ortholite Footbedis both compression resistant and anti-microbial for long-lasting cushioning and odor control.Gusseted Tongueprevents dirt and debris from getting inside your shoe.Drainage Porton the lateral side helps the shoe dry quickly and add breathability.Anatomical Toe Boxprovides an extra-wide toe box shape to promote a more natural toe splay.Gaiter Attachmentsallow seamless incorporation of Topo Athletic Trail Gaiter (sold separately).  ,https://www.runningwarehouse.com/Topo_Athletic_MTN_Racer_2/descpage-TAMRWS3.html
328,Topo Athletic Terraventure 3,Topo Athletic, Terraventure 3,130.0,89.88,69.14,women, Denim/Mint,Low,Neutral,"All Around,Rocky and Technical Trails",Multi-Density Midsoleoffers increased cushioning and protection.,"Multi-directional Lugsprovide aggressive traction over a variety of surfaces.Vibram MegaGrip outsole is made from a tough, durable compound that gives exceptional grip.ESS Rock Platein the forefoot provides protection from trail hazards.",2-Layer Abrasion Resistant Meshprovides breathability while keeping the shoe free from debris.GussetedTongueprevents dirt and debris from getting inside your shoe.Anatomical Toe Boxprovides an extra-wide toe box shape to promote a more natural toe splay.  ,https://www.runningwarehouse.com/Topo_Athletic_Terraventure_3/descpage-TPTVW31.html
329,Topo Athletic Cyclone 2,Topo Athletic, Cyclone 2,150.0,0.0,0.0,women, Ocean/Mint,Low,Neutral,"Fast Runs,Racing,Roads and Pavement",Pebax Powered© foam delivers a fast and responsive ride.,Rubber outsole for excellent traction and grip.,Engineered Mesh offers breathability and a secure fit.  ,https://www.runningwarehouse.com/Topo_Athletic_Cyclone_2/descpage-TACY2W1.html
330,Topo Athletic Phantom 3,Topo Athletic, Phantom 3,145.0,0.0,0.0,women, Grey/Stone,Medium,Neutral,"All Around,Walking,Roads and Pavement",Dual Density Zipfoam with a softer top layerOrtholitesockliner for in-step comfort.,Rubberin the outsole for maximum grip and traction.,Recycled Engineered Meshoffers a breathable yet secure fit.  ,https://www.runningwarehouse.com/Topo_Athletic_Phantom_3/descpage-TOPH3W0.html
331,Topo Athletic Phantom 2,Topo Athletic, Phantom 2,140.0,99.88,71.34,women, Grey/Lilac,High,Neutral,"All Around,Cushioned Comfort,Walking,Roads and Pavement",Full-Length Zipfoam Midsoleoffers lightweight cushioning with more rebound than traditional EVA.,Rubber Outsoleruns the length of the shoe for increased durability and traction.,"Light Engineered Meshkeeps weight at a minimum while providing a breathable, foot-friendly wrap.TPU Heel Counterhelps secure the runner in the shoe platform.Printed Upper Patternprovides a snug midfoot lockdown for a more anatomical fit.Anatomical Toe Boxprovides an extra wide toe box shape to promote a more natural toe splay.  ",https://www.runningwarehouse.com/Topo_Athletic_Phantom_2/descpage-TO2PWS3.html
332,Topo Athletic ST-4,Topo Athletic, ST-4,110.0,0.0,0.0,women, Black/White,Low,Neutral,"Fast Runs,Gym Workouts,Casual Wear,Roads and Pavement",Full-Length EVA Midsoleoffers increased cushioning and protection.,Rubber Outsoleruns the length of the shoe for increased durability and traction.Strategic Outsole Pods enhance traction and durability where it matters.,"Knit Meshcreates a breathable, sock-like fit with added comfort and breathability.Printed overlayshelp secure the midfoot for a locked-down fit.Stretch lycraconstruction in the heel allows for easy on/off.Collapsible heelallows the shoe to pack flat for versatile travel and packing convenience.Anatomical Toe Boxprovides an extra wide toe box shape to promote a more natural toe splay.  ",https://www.runningwarehouse.com/Topo_Athletic_ST-4/descpage-TPST4W1.html
333,Topo Athletic Runventure 4,Topo Athletic, Runventure 4,125.0,0.0,0.0,women, Sky/Butter,Low,Neutral,"All Around,Fast Runs,Racing,Rocky and Technical Trails",Full-Length EVA Midsoleoffers lightweight cushioning and protection.,"Vibram XS Trek EVOoffers traction, durability, and protection on technical trails.Multi-Directional Lugsprovide enhanced traction over a variety of surfaces.",Abrasion Resistant Recycled Mesh provides breathability while keeping the shoe free from debris.Printed Upper Patternprovides added structure and durability.Anatomical Toe Boxprovides an extra-wide toe box shape to promote a more natural toe splay.Heelcounteroffers a more stable ride and a better heel lockdown.Gaiter compatibilitythrough molded openings in the heel that allow gaiter hooks to lock into place.  ,https://www.runningwarehouse.com/Topo_Athletic_Runventure_4/descpage-TARV4W1.html
334,Under Armour Flow Velociti Elite Unisex Shoes,Under Armour, Flow Velociti Elite Unisex Shoes,249.95,0.0,0.0,women, Aqua/Lim,Medium,Neutral,"Racing,Roads and Pavement","UA Super Critical Flow is lightweight, responsive, and provides great grip.PebaxFoam in the top layer of the midsole is soft, lightweight and energetic.Full-length Carbon-Fiber Plate provides for high energy return.",UA Super Critical Flow Foamhas excellent traction and saves weight by eliminating need for rubber outsole.,UA WARP 2.0 Upperprovides a breathable and lightweight containment.  ,https://www.runningwarehouse.com/Under_Armour_Flow_Velociti_Elite_Unisex_Shoes/descpage-UAFVEU2.html
335,Under Armour FLOW Velociti Wind 2,Under Armour, FLOW Velociti Wind 2,160.0,49.88,31.18,women, Black,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement","UA Flowis a single foam midsole that is light, responsive, and provides great grip.",UA FLOWhas engineered grooves and traction that is used instead of a rubber outsole.,UA Warpprovides a lightweight and durable upper.Reflective Yarn offers 360 degrees of reflectivity for training in low light.MAPMYRUNThis shoe comes Bluetooth enabled to connect to MAPMYRUN which tracks and analyzes running metrics to help make you a better runner.  ,https://www.runningwarehouse.com/Under_Armour_FLOW_Velociti_Wind_2/descpage-UAFW2W1.html
336,Under Armour Centric Grip Throw Shoes,Under Armour, Centric Grip Throw Shoes,89.95,0.0,0.0,unisex, Black,,,"Shot Put/Discus/Hammer,Asphalt",HOVR Cushioning System includes a soft UA HOVR foam combined with a dynamic mesh Energy Web creates a balance of cushioning and responsiveness. PEBA Midfoot Shank adds stiffness for efficient footstrike.,Durable Rubber provides traction and a smooth and powerful rotation.,"Embroidered upper uses high-strength yarn for a stylish, supportive fit with added breathability.Rubber Toe Bumper provides increased protection and durability.  ",https://www.runningwarehouse.com/Under_Armour_Centric_Grip_Throw_Shoes/descpage-UACGTS.html
